4.311374304890611686e-01 3.981069753134925282e+00 5.668273623383008886e-01 4.604920709566264758e-01 7.927749215175413866e+00 7.100384377998438801e-01 5.798510111696591807e+00 6.962281675512493884e-01 1.268944449017553211e+00 7.489110034999281185e-01
4.311374304890611686e-01 3.981069753134925282e+00 5.668273623383008886e-01 4.604920709566264758e-01 7.927749215175413866e+00 7.100384377998438801e-01 5.798510111696591807e+00 6.962281675512493884e-01 1.268944449017553211e+00 7.489110034999281185e-01
4.311374304890611686e-01 3.981069753134925282e+00 5.668273623383008886e-01 4.604920709566264758e-01 7.927749215175413866e+00 7.100384377998438801e-01 5.798510111696591807e+00 6.962281675512493884e-01 1.268944449017553211e+00 7.489110034999281185e-01
4.311374304890611686e-01 3.981069753134925282e+00 5.668273623383008886e-01 4.604920709566264758e-01 7.927749215175413866e+00 7.100384377998438801e-01 5.798510111696591807e+00 6.962281675512493884e-01 1.268944449017553211e+00 7.489110034999281185e-01
4.311374304890611686e-01 3.981069753134925282e+00 5.668273623383008886e-01 4.604920709566264758e-01 7.927749215175413866e+00 7.100384377998438801e-01 5.798510111696591807e+00 6.962281675512493884e-01 1.268944449017553211e+00 7.489110034999281185e-01
4.311374304890611686e-01 3.981069753134925282e+00 5.668273623383008886e-01 4.604920709566264758e-01 7.927749215175413866e+00 7.100384377998438801e-01 5.798510111696591807e+00 6.962281675512493884e-01 1.268944449017553211e+00 7.489110034999281185e-01
3.968403663631632772e-01 4.003410180462607215e+00 5.664601490939953354e-01 4.170266789755331382e-01 8.164475465826035006e+00 7.136027235526070100e-01 4.851994681912300322e+00 7.035658956141176423e-01 6.147880367563924864e-01 7.624644610225793651e-01
4.047324964160459726e-01 4.033038782488038265e+00 5.935831670666325000e-01 3.654061614790353740e-01 8.091406762175495260e+00 7.082271120918137708e-01 3.069059583838088301e+00 7.213046537800091862e-01 6.385408259591400792e-01 7.974883825698519946e-01
4.047324964160459726e-01 4.033038782488038265e+00 5.935831670666325000e-01 3.654061614790353740e-01 8.091406762175495260e+00 7.082271120918137708e-01 3.069059583838088301e+00 7.213046537800091862e-01 6.385408259591400792e-01 7.974883825698519946e-01
4.047324964160459726e-01 4.033038782488038265e+00 5.935831670666325000e-01 3.654061614790353740e-01 8.091406762175495260e+00 7.082271120918137708e-01 3.069059583838088301e+00 7.213046537800091862e-01 6.385408259591400792e-01 7.974883825698519946e-01
4.047324964160459726e-01 4.033038782488038265e+00 5.935831670666325000e-01 3.654061614790353740e-01 8.091406762175495260e+00 7.082271120918137708e-01 3.069059583838088301e+00 7.213046537800091862e-01 6.385408259591400792e-01 7.974883825698519946e-01
4.047324964160459726e-01 4.033038782488038265e+00 5.935831670666325000e-01 3.654061614790353740e-01 8.091406762175495260e+00 7.082271120918137708e-01 3.069059583838088301e+00 7.213046537800091862e-01 6.385408259591400792e-01 7.974883825698519946e-01
4.047324964160459726e-01 4.033038782488038265e+00 5.935831670666325000e-01 3.654061614790353740e-01 8.091406762175495260e+00 7.082271120918137708e-01 3.069059583838088301e+00 7.213046537800091862e-01 6.385408259591400792e-01 7.974883825698519946e-01
4.114463268528014694e-01 4.039552011346351890e+00 5.922020840546285969e-01 3.696333009431833627e-01 8.086422067283283610e+00 7.093753193327573259e-01 3.273747107429080927e+00 7.228510691228196006e-01 6.585279772893422034e-01 7.944834968489019600e-01
4.114463268528014694e-01 4.039552011346351890e+00 5.922020840546285969e-01 3.696333009431833627e-01 8.086422067283283610e+00 7.093753193327573259e-01 3.273747107429080927e+00 7.228510691228196006e-01 6.585279772893422034e-01 7.944834968489019600e-01
4.114463268528014694e-01 4.039552011346351890e+00 5.922020840546285969e-01 3.696333009431833627e-01 8.086422067283283610e+00 7.093753193327573259e-01 3.273747107429080927e+00 7.228510691228196006e-01 6.585279772893422034e-01 7.944834968489019600e-01
5.383259056013223187e-01 3.896768014752550524e+00 6.386989834401904931e-01 5.109629500786520007e-01 8.139640147749830135e+00 7.546544244302983984e-01 5.050656622203443469e+00 7.749308114632890154e-01 1.143640597329843800e+00 7.394906664441119881e-01
5.383259056013223187e-01 3.896768014752550524e+00 6.386989834401904931e-01 5.109629500786520007e-01 8.139640147749830135e+00 7.546544244302983984e-01 5.050656622203443469e+00 7.749308114632890154e-01 1.143640597329843800e+00 7.394906664441119881e-01
5.383259056013223187e-01 3.896768014752550524e+00 6.386989834401904931e-01 5.109629500786520007e-01 8.139640147749830135e+00 7.546544244302983984e-01 5.050656622203443469e+00 7.749308114632890154e-01 1.143640597329843800e+00 7.394906664441119881e-01
5.383259056013223187e-01 3.896768014752550524e+00 6.386989834401904931e-01 5.109629500786520007e-01 8.139640147749830135e+00 7.546544244302983984e-01 5.050656622203443469e+00 7.749308114632890154e-01 1.143640597329843800e+00 7.394906664441119881e-01
5.383259056013223187e-01 3.896768014752550524e+00 6.386989834401904931e-01 5.109629500786520007e-01 8.139640147749830135e+00 7.546544244302983984e-01 5.050656622203443469e+00 7.749308114632890154e-01 1.143640597329843800e+00 7.394906664441119881e-01
5.383259056013223187e-01 3.896768014752550524e+00 6.386989834401904931e-01 5.109629500786520007e-01 8.139640147749830135e+00 7.546544244302983984e-01 5.050656622203443469e+00 7.749308114632890154e-01 1.143640597329843800e+00 7.394906664441119881e-01
5.383259056013223187e-01 3.896768014752550524e+00 6.386989834401904931e-01 5.109629500786520007e-01 8.139640147749830135e+00 7.546544244302983984e-01 5.050656622203443469e+00 7.749308114632890154e-01 1.143640597329843800e+00 7.394906664441119881e-01
5.383259056013223187e-01 3.896768014752550524e+00 6.386989834401904931e-01 5.109629500786520007e-01 8.139640147749830135e+00 7.546544244302983984e-01 5.050656622203443469e+00 7.749308114632890154e-01 1.143640597329843800e+00 7.394906664441119881e-01
5.383259056013223187e-01 3.896768014752550524e+00 6.386989834401904931e-01 5.109629500786520007e-01 8.139640147749830135e+00 7.546544244302983984e-01 5.050656622203443469e+00 7.749308114632890154e-01 1.143640597329843800e+00 7.394906664441119881e-01
5.383259056013223187e-01 3.896768014752550524e+00 6.386989834401904931e-01 5.109629500786520007e-01 8.139640147749830135e+00 7.546544244302983984e-01 5.050656622203443469e+00 7.749308114632890154e-01 1.143640597329843800e+00 7.394906664441119881e-01
5.282704617396586366e-01 3.892052513903280442e+00 6.423174802762358082e-01 5.004982259198600403e-01 7.940906085158296435e+00 7.490122495245329359e-01 4.516656047282952890e+00 7.727800876306634148e-01 1.067091386105577300e+00 7.365715870464389914e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.282737336128701111e-01 3.891837909948357765e+00 6.422656990215478423e-01 5.005890570814067742e-01 7.941395052475135330e+00 7.490324615397566665e-01 4.516582789404299803e+00 7.728854082898655165e-01 1.066945641481207963e+00 7.365076224209466949e-01
5.305120881369832508e-01 3.930130318657980570e+00 6.252155967949046822e-01 4.761715485484092625e-01 7.971203733043622286e+00 7.458515983361355683e-01 4.344947106172171836e+00 7.727698838419611027e-01 1.384466886885640236e-01 7.296865825278473494e-01
5.305120881369832508e-01 3.930130318657980570e+00 6.252155967949046822e-01 4.761715485484092625e-01 7.971203733043622286e+00 7.458515983361355683e-01 4.344947106172171836e+00 7.727698838419611027e-01 1.384466886885640236e-01 7.296865825278473494e-01
5.305120881369832508e-01 3.930130318657980570e+00 6.252155967949046822e-01 4.761715485484092625e-01 7.971203733043622286e+00 7.458515983361355683e-01 4.344947106172171836e+00 7.727698838419611027e-01 1.384466886885640236e-01 7.296865825278473494e-01
5.305120881369832508e-01 3.930130318657980570e+00 6.252155967949046822e-01 4.761715485484092625e-01 7.971203733043622286e+00 7.458515983361355683e-01 4.344947106172171836e+00 7.727698838419611027e-01 1.384466886885640236e-01 7.296865825278473494e-01
5.305120881369832508e-01 3.930130318657980570e+00 6.252155967949046822e-01 4.761715485484092625e-01 7.971203733043622286e+00 7.458515983361355683e-01 4.344947106172171836e+00 7.727698838419611027e-01 1.384466886885640236e-01 7.296865825278473494e-01
5.305120881369832508e-01 3.930130318657980570e+00 6.252155967949046822e-01 4.761715485484092625e-01 7.971203733043622286e+00 7.458515983361355683e-01 4.344947106172171836e+00 7.727698838419611027e-01 1.384466886885640236e-01 7.296865825278473494e-01
5.305120881369832508e-01 3.930130318657980570e+00 6.252155967949046822e-01 4.761715485484092625e-01 7.971203733043622286e+00 7.458515983361355683e-01 4.344947106172171836e+00 7.727698838419611027e-01 1.384466886885640236e-01 7.296865825278473494e-01
5.305120881369832508e-01 3.930130318657980570e+00 6.252155967949046822e-01 4.761715485484092625e-01 7.971203733043622286e+00 7.458515983361355683e-01 4.344947106172171836e+00 7.727698838419611027e-01 1.384466886885640236e-01 7.296865825278473494e-01
5.305120881369832508e-01 3.930130318657980570e+00 6.252155967949046822e-01 4.761715485484092625e-01 7.971203733043622286e+00 7.458515983361355683e-01 4.344947106172171836e+00 7.727698838419611027e-01 1.384466886885640236e-01 7.296865825278473494e-01
5.339248874780678777e-01 3.901632458035661166e+00 6.089165153186276713e-01 5.054910343289029662e-01 8.271528476602483693e+00 7.634414861372191830e-01 5.540293511908997104e+00 7.884361201113905260e-01 2.110688599697349010e-01 7.377844057216904616e-01
5.339248874780678777e-01 3.901632458035661166e+00 6.089165153186276713e-01 5.054910343289029662e-01 8.271528476602483693e+00 7.634414861372191830e-01 5.540293511908997104e+00 7.884361201113905260e-01 2.110688599697349010e-01 7.377844057216904616e-01
5.339248874780678777e-01 3.901632458035661166e+00 6.089165153186276713e-01 5.054910343289029662e-01 8.271528476602483693e+00 7.634414861372191830e-01 5.540293511908997104e+00 7.884361201113905260e-01 2.110688599697349010e-01 7.377844057216904616e-01
5.339248874780678777e-01 3.901632458035661166e+00 6.089165153186276713e-01 5.054910343289029662e-01 8.271528476602483693e+00 7.634414861372191830e-01 5.540293511908997104e+00 7.884361201113905260e-01 2.110688599697349010e-01 7.377844057216904616e-01
5.339248874780678777e-01 3.901632458035661166e+00 6.089165153186276713e-01 5.054910343289029662e-01 8.271528476602483693e+00 7.634414861372191830e-01 5.540293511908997104e+00 7.884361201113905260e-01 2.110688599697349010e-01 7.377844057216904616e-01
5.339248874780678777e-01 3.901632458035661166e+00 6.089165153186276713e-01 5.054910343289029662e-01 8.271528476602483693e+00 7.634414861372191830e-01 5.540293511908997104e+00 7.884361201113905260e-01 2.110688599697349010e-01 7.377844057216904616e-01
5.339248874780678777e-01 3.901632458035661166e+00 6.089165153186276713e-01 5.054910343289029662e-01 8.271528476602483693e+00 7.634414861372191830e-01 5.540293511908997104e+00 7.884361201113905260e-01 2.110688599697349010e-01 7.377844057216904616e-01
5.339248874780678777e-01 3.901632458035661166e+00 6.089165153186276713e-01 5.054910343289029662e-01 8.271528476602483693e+00 7.634414861372191830e-01 5.540293511908997104e+00 7.884361201113905260e-01 2.110688599697349010e-01 7.377844057216904616e-01
5.339248874780678777e-01 3.901632458035661166e+00 6.089165153186276713e-01 5.054910343289029662e-01 8.271528476602483693e+00 7.634414861372191830e-01 5.540293511908997104e+00 7.884361201113905260e-01 2.110688599697349010e-01 7.377844057216904616e-01
5.339248874780678777e-01 3.901632458035661166e+00 6.089165153186276713e-01 5.054910343289029662e-01 8.271528476602483693e+00 7.634414861372191830e-01 5.540293511908997104e+00 7.884361201113905260e-01 2.110688599697349010e-01 7.377844057216904616e-01
5.459443481300065848e-01 3.801266488583282310e+00 5.515131496684828605e-01 6.087506668046056557e-01 9.329235384405059506e+00 8.253909133279631050e-01 9.750156927032588072e+00 8.436106825702947010e-01 4.668352391014688463e-01 7.663039456996314502e-01
5.459443481300065848e-01 3.801266488583282310e+00 5.515131496684828605e-01 6.087506668046056557e-01 9.329235384405059506e+00 8.253909133279631050e-01 9.750156927032588072e+00 8.436106825702947010e-01 4.668352391014688463e-01 7.663039456996314502e-01
5.459443481300065848e-01 3.801266488583282310e+00 5.515131496684828605e-01 6.087506668046056557e-01 9.329235384405059506e+00 8.253909133279631050e-01 9.750156927032588072e+00 8.436106825702947010e-01 4.668352391014688463e-01 7.663039456996314502e-01
5.459443481300065848e-01 3.801266488583282310e+00 5.515131496684828605e-01 6.087506668046056557e-01 9.329235384405059506e+00 8.253909133279631050e-01 9.750156927032588072e+00 8.436106825702947010e-01 4.668352391014688463e-01 7.663039456996314502e-01
5.459443481300065848e-01 3.801266488583282310e+00 5.515131496684828605e-01 6.087506668046056557e-01 9.329235384405059506e+00 8.253909133279631050e-01 9.750156927032588072e+00 8.436106825702947010e-01 4.668352391014688463e-01 7.663039456996314502e-01
5.459443481300065848e-01 3.801266488583282310e+00 5.515131496684828605e-01 6.087506668046056557e-01 9.329235384405059506e+00 8.253909133279631050e-01 9.750156927032588072e+00 8.436106825702947010e-01 4.668352391014688463e-01 7.663039456996314502e-01
9.701565958551325863e-01 4.554796200332505762e+00 1.135069711371181622e-01 7.687842823211683552e-01 1.040905478926269723e+01 8.431310104597633526e-03 1.884538696770942101e+00 8.414371846732717763e-01 1.402371584336988386e+00 8.299835058598876714e-01
7.301146681829873142e-01 4.428506162218529774e+00 9.024462169077446250e-02 6.558623734569994923e-01 1.129622367275128703e+01 1.533825753219248411e-01 1.652557373680816788e+00 6.374071916242713964e-01 2.000085065611818536e+00 5.736860109152194243e-01
7.301146681829873142e-01 4.428506162218529774e+00 9.024462169077446250e-02 6.558623734569994923e-01 1.129622367275128703e+01 1.533825753219248411e-01 1.652557373680816788e+00 6.374071916242713964e-01 2.000085065611818536e+00 5.736860109152194243e-01
7.301146681829873142e-01 4.428506162218529774e+00 9.024462169077446250e-02 6.558623734569994923e-01 1.129622367275128703e+01 1.533825753219248411e-01 1.652557373680816788e+00 6.374071916242713964e-01 2.000085065611818536e+00 5.736860109152194243e-01
7.301146681829873142e-01 4.428506162218529774e+00 9.024462169077446250e-02 6.558623734569994923e-01 1.129622367275128703e+01 1.533825753219248411e-01 1.652557373680816788e+00 6.374071916242713964e-01 2.000085065611818536e+00 5.736860109152194243e-01
7.301146681829873142e-01 4.428506162218529774e+00 9.024462169077446250e-02 6.558623734569994923e-01 1.129622367275128703e+01 1.533825753219248411e-01 1.652557373680816788e+00 6.374071916242713964e-01 2.000085065611818536e+00 5.736860109152194243e-01
7.301146681829873142e-01 4.428506162218529774e+00 9.024462169077446250e-02 6.558623734569994923e-01 1.129622367275128703e+01 1.533825753219248411e-01 1.652557373680816788e+00 6.374071916242713964e-01 2.000085065611818536e+00 5.736860109152194243e-01
7.301146681829873142e-01 4.428506162218529774e+00 9.024462169077446250e-02 6.558623734569994923e-01 1.129622367275128703e+01 1.533825753219248411e-01 1.652557373680816788e+00 6.374071916242713964e-01 2.000085065611818536e+00 5.736860109152194243e-01
7.301146681829873142e-01 4.428506162218529774e+00 9.024462169077446250e-02 6.558623734569994923e-01 1.129622367275128703e+01 1.533825753219248411e-01 1.652557373680816788e+00 6.374071916242713964e-01 2.000085065611818536e+00 5.736860109152194243e-01
7.301146681829873142e-01 4.428506162218529774e+00 9.024462169077446250e-02 6.558623734569994923e-01 1.129622367275128703e+01 1.533825753219248411e-01 1.652557373680816788e+00 6.374071916242713964e-01 2.000085065611818536e+00 5.736860109152194243e-01
5.779602337042262228e-01 4.436187449683341555e+00 2.319187885492158263e-01 5.782796594319749017e-01 1.043157116436812970e+01 3.022295939251087860e-01 2.904607992451422760e+00 6.505902672475311066e-01 4.811693291473041256e+00 6.226031134953764479e-01
5.779602337042262228e-01 4.436187449683341555e+00 2.319187885492158263e-01 5.782796594319749017e-01 1.043157116436812970e+01 3.022295939251087860e-01 2.904607992451422760e+00 6.505902672475311066e-01 4.811693291473041256e+00 6.226031134953764479e-01
5.569032801530519050e-01 4.406013618018132405e+00 2.705903032644294548e-01 5.400889362494297741e-01 9.975249706657303150e+00 3.747456478855592521e-01 6.151103124682835599e+00 6.767580063011918723e-01 5.692063999307491073e+00 6.372593002778800253e-01
5.569032801530519050e-01 4.406013618018132405e+00 2.705903032644294548e-01 5.400889362494297741e-01 9.975249706657303150e+00 3.747456478855592521e-01 6.151103124682835599e+00 6.767580063011918723e-01 5.692063999307491073e+00 6.372593002778800253e-01
3.642802373413722705e-01 4.115087190385541938e+00 3.038630613490901911e-01 6.208696065667650421e-01 8.912895709174540215e+00 4.112012464337376771e-01 8.626148853326006005e+00 6.847513722587234009e-01 6.750120915069842020e+00 6.396995218996404109e-01
3.642802373413722705e-01 4.115087190385541938e+00 3.038630613490901911e-01 6.208696065667650421e-01 8.912895709174540215e+00 4.112012464337376771e-01 8.626148853326006005e+00 6.847513722587234009e-01 6.750120915069842020e+00 6.396995218996404109e-01
