1.401566108957075230e-01 3.605136835500872383e+00
1.401566108957075230e-01 3.605136835500872383e+00
1.401566108957075230e-01 3.605136835500872383e+00
1.340201855924852969e-01 3.602339076540300500e+00
1.340201855924852969e-01 3.602339076540300500e+00
8.178018376198906148e-02 3.553000536747279003e+00
5.639754569591404892e-02 3.169785409009006294e+00
1.160282953781728854e-01 3.430420615900847459e+00
1.182845529915961535e-01 3.438677725071042968e+00
1.182845529915961535e-01 3.438677725071042968e+00
1.182845529915961535e-01 3.438677725071042968e+00
1.182845529915961535e-01 3.438677725071042968e+00
1.347092352835751461e-01 3.468834832521594080e+00
1.347092352835751461e-01 3.468834832521594080e+00
1.347092352835751461e-01 3.468834832521594080e+00
7.649466393752918369e-02 3.487286059255158222e+00
1.559876581979721677e-01 3.942474016197780706e+00
1.875817113721626739e-01 3.945787703685821324e+00
2.240406275683597959e-01 4.103945960038608121e+00
2.240406275683597959e-01 4.103945960038608121e+00
2.427244279313586772e-01 4.294884671385048591e+00
1.878487607948327587e-01 4.070118583763465914e+00
8.131341392021446124e-02 3.818037389425247063e+00
2.190100859222704477e-02 3.735085458446432138e+00
-3.628299263614309655e-02 3.612101425092336449e+00
-3.628299263614309655e-02 3.612101425092336449e+00
-3.628299263614309655e-02 3.612101425092336449e+00
4.717272059191285338e-03 3.680714162514997057e+00
1.747327261395497378e-01 3.871307672925329069e+00
2.284186469998293056e-01 3.892413935171858075e+00
1.273741852702201527e-01 4.030746409308850531e+00
1.474754569948755201e-01 4.137172520193846736e+00
1.474754569948755201e-01 4.137172520193846736e+00
9.776341976669195022e-02 3.993485644864358974e+00
2.475451617682078442e-02 3.838820142861937956e+00
3.119880204712159599e-02 3.842534376874009006e+00
2.309117439409517636e-01 4.423020649209393085e+00
4.891246563462028352e-01 4.760242694261072494e+00
4.891246563462028352e-01 4.760242694261072494e+00
4.904609143156583029e-01 4.766443589263806402e+00
4.705637099593940054e-01 4.733325064027940954e+00
3.796640365158037711e-01 4.524024734761213473e+00
1.601215798982556504e-01 4.077870016976310019e+00
1.601215798982556504e-01 4.077870016976310019e+00
3.031683451361951165e-01 4.307584109568908914e+00
3.057999416889263800e-01 4.309773437184237110e+00
1.739359981343513994e-01 4.198602126376187016e+00
1.536174066836228647e-01 4.043870182899147458e+00
3.599584768689265135e-01 4.480956885392902933e+00
3.599584768689265135e-01 4.480956885392902933e+00
5.262485605000386535e-01 4.734986662231685628e+00
5.265029577689475104e-01 4.735463385354755417e+00
4.651504681809268127e-01 4.493715881056017381e+00
3.221410733278031180e-01 4.168271296259860925e+00
3.413238914568901272e-01 4.194502503447792741e+00
3.607670031087362728e-01 3.960812763987438423e+00
3.594086758248188906e-01 3.889616441461656304e+00
3.579462830587972211e-01 3.883846373234877802e+00
3.579462830587972211e-01 3.883846373234877802e+00
3.579462830587972211e-01 3.883846373234877802e+00
2.772799949695008426e-01 3.612645740753512857e+00
7.373202004184831182e-02 3.268317299713681123e+00
1.165663754250403916e-02 3.155740767305441619e+00
8.009682726016270626e-02 3.167990750580780279e+00
7.933248671788378781e-02 3.148371737673222537e+00
7.884848807619705691e-02 3.331359360658340929e+00
7.884848807619705691e-02 3.331359360658340929e+00
4.673843123595977644e-03 2.998031333082126437e+00
-1.252218775360986469e-01 2.899965479670770119e+00
-4.291429937798574290e-03 2.991406270688923730e+00
4.261203076988429039e-02 3.106853660336051703e+00
4.261203076988429039e-02 3.106853660336051703e+00
6.469941562797781875e-02 3.215658856322802350e+00
4.469260900989524554e-02 3.247513245872453602e+00
4.469260900989524554e-02 3.247513245872453602e+00
4.469260900989524554e-02 3.247513245872453602e+00
1.046579078665130225e-02 2.995023379728800172e+00
-2.130119473037724032e-02 2.659461275028488281e+00
-2.130119473037724032e-02 2.659461275028488281e+00
-1.238267434386290389e-01 2.340191296250434760e+00
-1.238267434386290389e-01 2.340191296250434760e+00
-1.302530059662665440e-01 2.303200264845502332e+00
-1.302530059662665440e-01 2.303200264845502332e+00
-1.302530059662665440e-01 2.303200264845502332e+00
-1.302530059662665440e-01 2.303200264845502332e+00
-1.302530059662665440e-01 2.303200264845502332e+00
-1.302530059662665440e-01 2.303200264845502332e+00
-1.302530059662665440e-01 2.303200264845502332e+00
-1.302530059662665440e-01 2.303200264845502332e+00
-1.302530059662665440e-01 2.303200264845502332e+00
-1.302530059662665440e-01 2.303200264845502332e+00
-1.302530059662665440e-01 2.303200264845502332e+00
-9.376049938685468432e-02 2.577301083684955252e+00
-9.397308666867010274e-02 2.572502049955224024e+00
-9.283299903034077094e-02 2.567408748333927182e+00
-5.731081487643438499e-02 2.346019017322831246e+00
-7.380094204144108105e-02 2.518318465705452258e+00
-8.178803815425819690e-02 2.411249550355836657e+00
-8.978256162879859337e-02 2.368827125113197152e+00
-8.978256162879859337e-02 2.368827125113197152e+00
-8.978256162879859337e-02 2.368827125113197152e+00
5.270718232246585089e-02 2.863611327884137303e+00
5.270718232246585089e-02 2.863611327884137303e+00
1.379462644149953010e-01 3.448363689671233967e+00
6.236971971091254119e-02 3.201316766270368763e+00
6.236971971091254119e-02 3.201316766270368763e+00
6.236971971091254119e-02 3.201316766270368763e+00
1.548181770398183721e-01 3.421815258365833223e+00
1.548181770398183721e-01 3.421815258365833223e+00
7.341219840995216739e-02 3.354242230814418857e+00
7.341219840995216739e-02 3.354242230814418857e+00
1.630047441464201052e-02 3.454875745312843804e+00
-9.378872468363363968e-02 3.296153910827393396e+00
-9.378872468363363968e-02 3.296153910827393396e+00
-9.378872468363363968e-02 3.296153910827393396e+00
-1.848609595527020422e-02 3.355506777537307528e+00
-1.222128081366454788e-01 3.247371960932332158e+00
-1.242460587086102602e-01 3.243169101070856541e+00
-1.922538685789846324e-01 3.002569708090600642e+00
-1.922538685789846324e-01 3.002569708090600642e+00
-1.922538685789846324e-01 3.002569708090600642e+00
-1.922538685789846324e-01 3.002569708090600642e+00
-1.822105962304879090e-01 3.145341551612291564e+00
-1.234341120848768680e-01 3.430011887100324675e+00
-1.234341120848768680e-01 3.430011887100324675e+00
-4.125537599726941673e-02 3.431220050291700296e+00
